Species,BP,ID,Tank,Rep_tank,Treatment,Rate,Time_load,Time_start,Time_end,Acc_time,Acc_time_min,Trial_time,Trial_time_h,CTmax,Date,Age,M1,M2,M3,SL,BW,logBW,BW_centred_all,Mean_BW,CI,Protein,CS,CS_date,LDH,LDH_date
A.poly,AP2,AP2_07_5.0_12,30A,A,30,5,6:17:00,7:30:00,9:30:00,1:13:00,73,2:00:00,2,37.79,28-Dec-17,7,8.855,8.788,8.825,8.82,5.2,0.716003344,-3.451677714,,0.00757875,2.930921563,0.23307,29-Mar-18,22.922205,28-Mar-18
A.poly,AP2,AP2_14_Control_01,28B,B,28,Control,7:04:00,7:30:00,0:30:00,0:26:00,26,17:00:00,17,,4-Jan-18,14,12.116,12.162,12.084,12.12,8.64,0.936513742,-0.011677714,,0.004852951,4.615079605,0.261369,27-Mar-18,5.874645,27-Mar-18
A.poly,AP2,AP2_14_Control_02,28A,A,28,Control,6:49:00,7:30:00,0:30:00,0:41:00,41,17:00:00,17,,4-Jan-18,14,12.527,12.52,12.536,12.53,10,1,1.348322286,,0.005083312,6.48830563,0.248558,29-Mar-18,16.020307,29-Mar-18
A.poly,AP2,AP2_14_Control_03,28B,B,28,Control,7:05:00,7:30:00,0:30:00,0:25:00,25,17:00:00,17,,4-Jan-18,14,11.489,11.437,11.522,11.48,6.97,0.843232778,-1.681677714,,0.004606882,4.786055608,0.181811,28-Mar-18,15.500491,28-Mar-18
A.poly,AP2,AP2_14_Control_04,30B,B,30,Control,6:26:00,7:30:00,0:30:00,1:04:00,64,17:00:00,17,,4-Jan-18,14,12.519,12.516,12.44,12.49,8.56,0.932473765,-0.091677714,,0.004393255,5.46991527,0.241993,29-Mar-18,19.373213,29-Mar-18
A.poly,AP2,AP2_14_Control_05,30A,A,30,Control,6:07:00,7:30:00,0:30:00,1:23:00,83,17:00:00,17,,4-Jan-18,14,12.865,12.95,12.939,12.92,10.09,1.003891166,1.438322286,,0.004678468,6.726297322,0.160218,28-Mar-18,12.811162,28-Mar-18
A.poly,AP2,AP2_14_Control_06,30B,B,30,Control,6:25:00,7:30:00,0:30:00,1:05:00,65,17:00:00,17,,4-Jan-18,14,12.544,12.558,12.5,12.53,9.54,0.979548375,0.888322286,,0.00484948,8.879910999,0.128924,9-Apr-18,7.800104,9-Mar-18
A.poly,AP2,AP2_14_Control_07,30A,A,30,Control,6:08:00,7:30:00,0:30:00,1:22:00,82,17:00:00,17,,4-Jan-18,14,11.945,11.908,11.989,11.95,7.85,0.894869657,-0.801677714,,0.004600086,4.676372841,0.554754,11-Apr-18,17.22747,11-Apr-18
A.poly,AP2,AP2_14_Control_08,28A,A,28,Control,6:46:00,7:30:00,0:30:00,0:44:00,44,17:00:00,17,,4-Jan-18,14,12.414,12.459,12.484,12.45,8.59,0.933993164,-0.061677714,,0.004451282,5.953508458,0.168048,9-Apr-18,10.384785,9-Mar-18
A.poly,AP2,AP2_14_Control_09,28A,A,28,Control,6:48:00,7:30:00,0:30:00,0:42:00,42,17:00:00,17,,4-Jan-18,14,11.796,11.768,11.853,11.81,7.47,0.873320602,-1.181677714,,0.004534933,5.535435662,0.200321,10-Apr-18,10.34542,10-Apr-18
A.poly,AP2,AP2_14_Control_10,28B,B,28,Control,7:06:00,7:30:00,0:30:00,0:24:00,24,17:00:00,17,,4-Jan-18,14,12.474,12.485,12.552,12.5,9.24,0.965671971,0.588322286,,0.00473088,4.712285943,0.282954,29-Mar-18,23.413678,29-Mar-18
A.poly,AP2,AP2_14_Control_11,30A,A,30,Control,6:05:00,7:30:00,0:30:00,1:25:00,85,17:00:00,17,,4-Jan-18,14,12.037,12.047,12.059,12.05,8.71,0.940018155,0.058322286,,0.004978024,5.806598037,0.187511,10-Apr-18,13.191101,10-Apr-18
A.poly,AP2,AP2_14_Control_12,30B,B,30,Control,6:26:00,7:30:00,0:30:00,1:04:00,64,17:00:00,17,,4-Jan-18,14,12.721,12.683,12.715,12.71,9.78,0.990338855,1.128322286,,0.004763237,6.049374399,0.179138,27-Mar-18,3.066938,27-Mar-18
A.poly,AP2,AP2_14_0.5_01,28B,B,28,0.5,7:07:00,7:30:00,23:45:00,0:23:00,23,16:15:00,16.25,36.55,4-Jan-18,14,11.662,11.506,11.585,11.58,7.14,0.853698212,-1.511677714,,0.004598038,4.985184216,0.189594,9-Apr-18,13.095136,9-Mar-18
A.poly,AP2,AP2_14_0.5_02,28B,B,28,0.5,7:08:00,7:30:00,23:45:00,0:22:00,22,16:15:00,16.25,36.48,4-Jan-18,14,11.952,11.842,11.815,11.87,8.89,0.948901761,0.238322286,,0.005315567,4.802502967,0.250325,27-Mar-18,4.479176,27-Mar-18
A.poly,AP2,AP2_14_0.5_03,30A,A,30,0.5,6:09:00,7:30:00,23:30:00,1:21:00,81,16:00:00,16,36.38,4-Jan-18,14,11.065,11.125,11.122,11.1,8.46,0.927370363,-0.191677714,,0.006185879,5.482803803,0.476058,11-Apr-18,15.157514,11-Apr-18
A.poly,AP2,AP2_14_0.5_04,28A,A,28,0.5,6:52:00,7:30:00,23:30:00,0:38:00,38,16:00:00,16,36.46,4-Jan-18,14,11.672,11.623,11.614,11.64,9.47,0.976349979,0.818322286,,0.006004696,4.654620369,0.155609,28-Mar-18,19.218189,28-Mar-18
A.poly,AP2,AP2_14_0.5_05,30B,B,30,0.5,6:28:00,7:30:00,23:45:00,1:02:00,62,16:15:00,16.25,36.44,4-Jan-18,14,11.558,11.483,11.486,11.51,8.3,0.919078092,-0.351677714,,0.005443173,4.691699192,0.577615,11-Apr-18,20.923391,11-Apr-18
A.poly,AP2,AP2_14_0.5_06,28B,B,28,0.5,7:11:00,7:30:00,0:00:00,0:19:00,19,16:30:00,16.5,36.67,4-Jan-18,14,10.182,10.187,10.129,10.17,5.97,0.775974331,-2.681677714,,0.005675596,5.178052558,0.173229,9-Apr-18,9.068619,9-Mar-18
A.poly,AP2,AP2_14_0.5_07,30A,A,30,0.5,6:10:00,7:30:00,0:00:00,1:20:00,80,16:30:00,16.5,36.53,4-Jan-18,14,12.276,12.162,12.326,12.25,9.55,0.980003372,0.898322286,,0.005195114,5.884654995,0.18578,10-Apr-18,13.259418,10-Apr-18
A.poly,AP2,AP2_14_0.5_08,28A,A,28,0.5,6:51:00,7:30:00,23:30:00,0:39:00,39,16:00:00,16,36.55,4-Jan-18,14,11.55,11.551,11.587,11.56,8.72,0.940516485,0.068322286,,0.005644728,4.375900676,0.614697,11-Apr-18,20.56519,11-Apr-18
A.poly,AP2,AP2_14_0.5_09,30A,A,30,0.5,6:14:00,7:30:00,23:45:00,1:16:00,76,16:15:00,16.25,36.5,4-Jan-18,14,11.671,11.646,11.788,11.7,9.14,0.960946196,0.488322286,,0.005706747,5.353500331,0.164286,28-Mar-18,16.22282,28-Mar-18
A.poly,AP2,AP2_14_0.5_10,30B,B,30,0.5,6:31:00,7:30:00,0:30:00,0:59:00,59,17:00:00,17,36.81,4-Jan-18,14,11.404,11.41,11.388,11.4,8.55,0.931966115,-0.101677714,,0.005771006,4.344537444,0.212365,10-Apr-18,20.474124,10-Apr-18
A.poly,AP2,AP2_14_0.5_11,30B,B,30,0.5,6:28:00,7:30:00,0:15:00,1:02:00,62,16:45:00,16.75,36.63,4-Jan-18,14,11.344,11.307,11.316,11.32,8.7,0.939519253,0.048322286,,0.005997634,5.60219797,0.47224,11-Apr-18,14.317529,11-Apr-18
A.poly,AP2,AP2_14_0.5_12,28A,A,28,0.5,6:52:00,7:30:00,0:00:00,0:38:00,38,16:30:00,16.5,36.65,4-Jan-18,14,11.474,11.473,11.463,11.47,8.13,0.910090546,-0.521677714,,0.005387661,5.572614042,0.189076,27-Mar-18,4.330695,27-Mar-18
A.poly,AP2,AP2_14_1.0_01,28B,B,28,1,7:13:00,7:30:00,15:45:00,0:17:00,17,8:15:00,8.25,36.76,4-Jan-18,14,10.94,10.905,10.859,10.9,8.3,0.919078092,-0.351677714,,0.006409123,5.993584815,0.12164,28-Mar-18,14.794635,28-Mar-18
A.poly,AP2,AP2_14_1.0_02,30A,A,30,1,6:18:00,7:30:00,15:30:00,1:12:00,72,8:00:00,8,36.59,4-Jan-18,14,11.306,11.344,11.318,11.32,9.17,0.962369336,0.518322286,,0.006321644,5.752358979,0.206574,27-Mar-18,3.319461,27-Mar-18
A.poly,AP2,AP2_14_1.0_03,28B,B,28,1,7:14:00,7:30:00,15:45:00,0:16:00,16,8:15:00,8.25,36.72,4-Jan-18,14,11.875,11.86,11.845,11.86,10.33,1.014100322,1.678322286,,0.006192218,5.122933183,0.147313,28-Mar-18,17.253662,28-Mar-18
A.poly,AP2,AP2_14_1.0_04,28A,A,28,1,6:56:00,7:30:00,15:45:00,0:34:00,34,8:15:00,8.25,36.78,4-Jan-18,14,11.019,11.01,10.975,11,9,0.954242509,0.348322286,,0.006761833,3.837294867,0.232682,28-Mar-18,21.40402,28-Mar-18
A.poly,AP2,AP2_14_1.0_05,30B,B,30,1,6:37:00,7:30:00,15:15:00,0:53:00,53,7:45:00,7.75,37.1,4-Jan-18,14,11.825,11.861,11.849,11.85,10.29,1.012415375,1.638322286,,0.00618387,5.757605806,0.240519,29-Mar-18,18.143429,29-Mar-18
A.poly,AP2,AP2_14_1.0_06,28B,B,28,1,7:15:00,7:30:00,15:45:00,0:15:00,15,8:15:00,8.25,36.7,4-Jan-18,14,10.87,10.82,10.769,10.82,7.37,0.867467488,-1.281677714,,0.005818161,5.367507301,0.190171,9-Apr-18,10.760902,9-Mar-18
A.poly,AP2,AP2_14_1.0_07,30B,B,30,1,6:35:00,7:30:00,16:00:00,0:55:00,55,8:30:00,8.5,36.88,4-Jan-18,14,10.885,10.907,11.027,10.94,7.68,0.88536122,-0.971677714,,0.005865557,6.486409186,0.193061,29-Mar-18,15.913868,29-Mar-18
A.poly,AP2,AP2_14_1.0_08,30A,A,30,1,6:17:00,7:30:00,16:00:00,1:13:00,73,8:30:00,8.5,36.79,4-Jan-18,14,11.933,11.848,11.855,11.88,9.88,0.994756945,1.228322286,,0.005892609,6.790539395,0.192353,10-Apr-18,9.990588,10-Apr-18
A.poly,AP2,AP2_14_1.0_09,28A,A,28,1,6:56:00,7:30:00,16:15:00,0:34:00,34,8:45:00,8.75,36.93,4-Jan-18,14,11.966,11.998,12.026,12,10.62,1.026124517,1.968322286,,0.006145833,5.480344019,0.461251,11-Apr-18,18.166959,11-Apr-18
A.poly,AP2,AP2_14_1.0_10,28A,A,28,1,6:55:00,7:30:00,15:45:00,0:35:00,35,8:15:00,8.25,36.62,4-Jan-18,14,11.265,11.383,11.401,11.35,8.8,0.944482672,0.148322286,,0.006018595,3.541095558,0.296657,28-Mar-18,21.730849,28-Mar-18
A.poly,AP2,AP2_14_1.0_11,30B,B,30,1,6:36:00,7:30:00,15:45:00,0:54:00,54,8:15:00,8.25,36.66,4-Jan-18,14,11.823,11.766,11.788,11.79,10.12,1.005180513,1.468322286,,0.00617503,5.320819768,0.233651,10-Apr-18,20.108596,10-Apr-18
A.poly,AP2,AP2_14_1.0_12,30A,A,30,1,6:16:00,7:30:00,15:45:00,1:14:00,74,8:15:00,8.25,36.67,4-Jan-18,14,10.238,10.236,10.124,10.2,6.5,0.812913357,-2.151677714,,0.006125095,4.388752618,0.126585,9-Apr-18,16.234843,9-Mar-18
A.poly,AP2,AP2_14_5.0_01,28B,B,28,5,7:16:00,7:30:00,9:30:00,0:14:00,14,2:00:00,2,38.03,4-Jan-18,14,11.025,10.973,10.952,10.98,9.64,0.984077034,0.988322286,,0.007282324,6.735895353,0.172522,27-Mar-18,2.481842,27-Mar-18
A.poly,AP2,AP2_14_5.0_02,30A,A,30,5,6:19:00,7:30:00,9:30:00,1:11:00,71,2:00:00,2,37.91,4-Jan-18,14,10.189,10.131,10.182,10.17,8.26,0.916980047,-0.391677714,,0.007852667,5.299993899,0.23843,29-Mar-18,18.213679,29-Mar-18
A.poly,AP2,AP2_14_5.0_03,30B,B,30,5,6:40:00,7:30:00,9:30:00,0:50:00,50,2:00:00,2,37.9,4-Jan-18,14,10.664,10.662,10.539,10.62,9.62,0.983175072,0.968322286,,0.00803159,5.686334916,0.205008,10-Apr-18,16.017107,10-Apr-18
A.poly,AP2,AP2_14_5.0_04,28A,A,28,5,7:00:00,7:30:00,9:30:00,0:30:00,30,2:00:00,2,37.76,4-Jan-18,14,10.428,10.494,10.509,10.48,8.28,0.918030337,-0.371677714,,0.007193603,7.335161483,0.183881,27-Mar-18,3.485773,27-Mar-18
A.poly,AP2,AP2_14_5.0_05,30B,B,30,5,6:42:00,7:30:00,9:30:00,0:48:00,48,2:00:00,2,38.05,4-Jan-18,14,11.368,11.403,11.459,11.41,11.22,1.049992857,2.568322286,,0.007553286,5.734645431,0.119978,28-Mar-18,22.9227,28-Mar-18
A.poly,AP2,AP2_14_5.0_06,28A,A,28,5,6:59:00,7:30:00,9:30:00,0:31:00,31,2:00:00,2,37.95,4-Jan-18,14,10.766,10.693,10.8,10.75,9.32,0.969415912,0.668322286,,0.007502233,4.72708225,0.527127,11-Apr-18,16.566467,11-Apr-18
A.poly,AP2,AP2_14_5.0_07,28B,B,28,5,7:16:00,7:30:00,9:30:00,0:14:00,14,2:00:00,2,37.78,4-Jan-18,14,10.905,10.912,10.887,10.9,9.52,0.978636948,0.868322286,,0.007351187,5.345508552,0.193263,9-Apr-18,13.780293,9-Mar-18
A.poly,AP2,AP2_14_5.0_08,30A,A,30,5,6:19:00,7:30:00,9:30:00,1:11:00,71,2:00:00,2,38.13,4-Jan-18,14,11.229,11.245,11.281,11.25,8.83,0.945960704,0.178322286,,0.006201591,4.868936796,0.209884,10-Apr-18,13.532906,10-Apr-18
A.poly,AP2,AP2_14_5.0_09,28B,B,28,5,7:17:00,7:30:00,9:30:00,0:13:00,13,2:00:00,2,38.18,4-Jan-18,14,10.707,10.782,10.735,10.74,9.28,0.967547976,0.628322286,,0.00749092,4.967926577,0.210809,29-Mar-18,13.254591,29-Mar-18
A.poly,AP2,AP2_14_5.0_10,28A,A,28,5,6:59:00,7:30:00,9:30:00,0:31:00,31,2:00:00,2,38.19,4-Jan-18,14,10.663,10.637,10.654,10.65,9.2,0.963787827,0.548322286,,0.007616212,6.167806616,0.164637,9-Apr-18,9.387648,9-Mar-18
A.poly,AP2,AP2_14_5.0_11,30B,B,30,5,6:39:00,7:30:00,9:30:00,0:51:00,51,2:00:00,2,38.15,4-Jan-18,14,10.883,10.927,10.989,10.93,9.53,0.979092901,0.878322286,,0.00729848,4.254891693,0.278184,27-Mar-18,3.932624,27-Mar-18
A.poly,AP2,AP2_14_5.0_12,30A,A,30,5,6:21:00,7:30:00,9:30:00,1:09:00,69,2:00:00,2,38.13,4-Jan-18,14,11.154,11.183,11.115,11.15,9.54,0.979548375,0.888322286,,0.006882144,7.523121812,7.73E-02,28-Mar-18,11.323174,28-Mar-18
A.poly,AP2,AP2_21_Control_01,28A,A,28,Control,6:31:00,7:15:00,23:30:00,0:44:00,44,16:15:00,16.25,,11-Jan-18,21,14.407,14.427,14.405,14.41,15.14,1.180125875,6.488322286,,0.005059807,10.86548774,0.143816,29-Mar-18,9.636938,29-Mar-18
A.poly,AP2,AP2_21_Control_02,30B,B,30,Control,6:14:00,7:15:00,23:30:00,1:01:00,61,16:15:00,16.25,,11-Jan-18,21,15.451,15.26,15.328,15.35,20.85,1.319106059,12.19832229,,0.005764756,4.346243892,0.20652,28-Mar-18,36.770201,28-Mar-18
A.poly,AP2,AP2_21_Control_03,30B,B,30,Control,6:13:00,7:15:00,23:30:00,1:02:00,62,16:15:00,16.25,,11-Jan-18,21,16.001,15.91,16.037,15.98,19.83,1.297322714,11.17832229,,0.004859509,12.32385381,0.120438,29-Mar-18,8.380937,29-Mar-18
A.poly,AP2,AP2_21_Control_04,28A,A,28,Control,6:35:00,7:15:00,23:30:00,0:40:00,40,16:15:00,16.25,,11-Jan-18,21,13.74,13.595,13.689,13.67,11.78,1.07114529,3.128322286,,0.004611474,6.016915605,0.206231,27-Mar-18,10.533359,27-Mar-18
A.poly,AP2,AP2_21_Control_05,28B,B,28,Control,6:50:00,7:15:00,23:30:00,0:25:00,25,16:15:00,16.25,,11-Jan-18,21,16.261,16.264,16.377,16.3,22.92,1.360214613,14.26832229,,0.00529239,14.27643356,0.21348,11-Apr-18,8.909082,11-Apr-18
A.poly,AP2,AP2_21_Control_06,28A,A,28,Control,6:33:00,7:15:00,23:30:00,0:42:00,42,16:15:00,16.25,,11-Jan-18,21,14.228,14.244,14.177,14.22,14.2,1.152288344,5.548322286,,0.004938437,7.623581498,0.175974,10-Apr-18,17.032726,10-Apr-18
A.poly,AP2,AP2_21_Control_07,30A,A,30,Control,5:57:00,7:15:00,23:30:00,1:18:00,78,16:15:00,16.25,,11-Jan-18,21,15.465,15.35,15.404,15.41,19.93,1.299507299,11.27832229,,0.005446273,11.62773248,9.99E-02,9-Apr-18,10.817064,9-Mar-18
A.poly,AP2,AP2_21_Control_08,28B,B,28,Control,6:49:00,7:15:00,23:30:00,0:26:00,26,16:15:00,16.25,,11-Jan-18,21,16.466,16.388,16.586,16.48,24.13,1.382557322,15.47832229,,0.005391203,20.0447556,5.63E-02,27-Mar-18,5.224976,27-Mar-18
A.poly,AP2,AP2_21_Control_09,30B,B,30,Control,6:15:00,7:15:00,23:30:00,1:00:00,60,16:15:00,16.25,,11-Jan-18,21,15.106,15.033,14.994,15.04,16.99,1.230193379,8.338322286,,0.004994015,12.336055,9.56E-02,9-Apr-18,9.589521,9-Mar-18
A.poly,AP2,AP2_21_Control_10,28B,B,28,Control,6:48:00,7:15:00,23:30:00,0:27:00,27,16:15:00,16.25,,11-Jan-18,21,13.504,13.48,13.493,13.49,12.12,1.08350262,3.468322286,,0.004937041,6.264146562,0.218661,27-Mar-18,15.645503,27-Mar-18
A.poly,AP2,AP2_21_Control_11,30A,A,30,Control,5:56:00,7:15:00,23:30:00,1:19:00,79,16:15:00,16.25,,11-Jan-18,21,15.546,15.461,15.587,15.53,19.01,1.278982117,10.35832229,,0.00507537,12.27956198,9.93E-02,10-Apr-18,9.212457,10-Apr-18
A.poly,AP2,AP2_21_Control_12,30A,A,30,Control,5:58:00,7:15:00,23:30:00,1:17:00,77,16:15:00,16.25,,11-Jan-18,21,14.362,14.313,14.349,14.34,14.46,1.160168293,5.808322286,,0.004903666,5.863345996,0.141296,28-Mar-18,25.783114,28-Mar-18
A.poly,AP2,AP2_21_0.5_01,30A,A,30,0.5,6:00:00,7:15:00,23:30:00,1:15:00,75,16:15:00,16.25,36.22,11-Jan-18,21,14.222,14.31,14.255,14.26,16.13,1.207634367,7.478322286,,0.005562574,7.569089729,0.13329,9-Apr-18,14.187666,9-Mar-18
A.poly,AP2,AP2_21_0.5_02,30B,B,30,0.5,6:19:00,7:15:00,23:30:00,0:56:00,56,16:15:00,16.25,36.27,11-Jan-18,21,15.196,15.148,15.185,15.18,20.5,1.311753861,11.84832229,,0.005860552,13.72595798,0.114439,29-Mar-18,8.148258,29-Mar-18
A.poly,AP2,AP2_21_0.5_03,30B,B,30,0.5,6:16:00,7:15:00,23:00:00,0:59:00,59,15:45:00,15.75,36.2,11-Jan-18,21,15.423,15.272,15.311,15.34,23.58,1.372543801,14.92832229,,0.006532324,17.55500459,0.103669,29-Mar-18,6.709873,29-Mar-18
A.poly,AP2,AP2_21_0.5_04,30B,B,30,0.5,6:17:00,7:15:00,23:30:00,0:58:00,58,16:15:00,16.25,36.5,11-Jan-18,21,13.91,13.86,13.968,13.91,16.87,1.227115083,8.218322286,,0.006268068,9.175947358,0.115893,9-Apr-18,11.778487,9-Mar-18
A.poly,AP2,AP2_21_0.5_05,28A,A,28,0.5,6:39:00,7:15:00,22:30:00,0:36:00,36,15:15:00,15.25,36.11,11-Jan-18,21,15.671,15.619,15.546,15.61,19.89,1.298634783,11.23832229,,0.005229089,14.84192894,6.55E-02,28-Mar-18,8.881235,28-Mar-18
A.poly,AP2,AP2_21_0.5_06,28B,B,28,0.5,6:51:00,7:15:00,22:30:00,0:24:00,24,15:15:00,15.25,36.19,11-Jan-18,21,15.299,15.102,15.04,15.15,18.75,1.273001272,10.09832229,,0.005392167,9.588989839,0.121788,10-Apr-18,15.526118,10-Apr-18
A.poly,AP2,AP2_21_0.5_07,30A,A,30,0.5,5:59:00,7:15:00,23:00:00,1:16:00,76,15:45:00,15.75,36.09,11-Jan-18,21,14.399,14.461,14.402,14.42,17.32,1.238547888,8.668322286,,0.005776331,8.242668975,0.141604,27-Mar-18,13.751207,27-Mar-18
A.poly,AP2,AP2_21_0.5_08,28A,A,28,0.5,6:35:00,7:15:00,22:30:00,0:40:00,40,15:15:00,15.25,36.22,11-Jan-18,21,14.752,14.742,14.748,14.75,15.88,1.200850498,7.228322286,,0.00494851,7.038552407,0.178632,27-Mar-18,14.442097,27-Mar-18
A.poly,AP2,AP2_21_0.5_09,28B,B,28,0.5,6:52:00,7:15:00,23:15:00,0:23:00,23,16:00:00,16,36.25,11-Jan-18,21,14.676,14.512,14.592,14.59,16.78,1.224791956,8.128322286,,0.005402889,10.00009747,0.149182,27-Mar-18,12.37339,27-Mar-18
A.poly,AP2,AP2_21_0.5_10,28B,B,28,0.5,6:53:00,7:15:00,22:45:00,0:22:00,22,15:30:00,15.5,36.29,11-Jan-18,21,14.892,14.855,14.859,14.87,18.01,1.255513713,9.358322286,,0.00547748,7.368624562,0.14902,28-Mar-18,19.659711,28-Mar-18
A.poly,AP2,AP2_21_0.5_11,28A,A,28,0.5,6:40:00,7:15:00,22:45:00,0:35:00,35,15:30:00,15.5,36.12,11-Jan-18,21,15.018,14.954,14.968,14.98,17.46,1.242044239,8.808322286,,0.005194082,19.51148586,6.61E-02,27-Mar-18,5.5373,27-Mar-18
A.poly,AP2,AP2_21_0.5_12,30A,A,30,0.5,6:00:00,7:15:00,22:45:00,1:15:00,75,15:30:00,15.5,36.23,11-Jan-18,21,15.383,15.287,15.473,15.38,20.27,1.306853749,11.61832229,,0.005571662,12.99983704,8.18E-02,10-Apr-18,8.035943,10-Apr-18
A.poly,AP2,AP2_21_1.0_01,28A,A,28,1,6:41:00,7:15:00,15:15:00,0:34:00,34,8:00:00,8,36.42,11-Jan-18,21,14.829,14.734,14.658,14.74,17.5,1.243038049,8.848322286,,0.005464439,7.048452671,9.01E-02,9-Apr-18,16.995287,9-Mar-18
A.poly,AP2,AP2_21_1.0_02,28B,B,28,1,6:53:00,7:15:00,15:15:00,0:22:00,22,8:00:00,8,36.42,11-Jan-18,21,13.739,13.836,13.694,13.76,16.48,1.216957207,7.828322286,,0.006325603,12.72665775,0.141076,29-Mar-18,9.337277,29-Mar-18
A.poly,AP2,AP2_21_1.0_03,30B,B,30,1,6:24:00,7:15:00,15:15:00,0:51:00,51,8:00:00,8,36.34,11-Jan-18,21,14.918,14.883,14.839,14.88,17.51,1.243286146,8.858322286,,0.005314683,9.374605956,0.312314,11-Apr-18,14.278026,11-Apr-18
A.poly,AP2,AP2_21_1.0_04,28B,B,28,1,6:55:00,7:15:00,15:15:00,0:20:00,20,8:00:00,8,36.28,11-Jan-18,21,15.533,15.544,15.642,15.57,21.28,1.327971624,12.62832229,,0.00563775,20.03024313,8.13E-02,29-Mar-18,5.598739,29-Mar-18
A.poly,AP2,AP2_21_1.0_05,30A,A,30,1,6:02:00,7:15:00,15:30:00,1:13:00,73,8:15:00,8.25,36.39,11-Jan-18,21,14.116,14.153,14.443,14.24,21.54,1.333245699,12.88832229,,0.007459603,12.40368178,9.70E-02,10-Apr-18,10.99616,10-Apr-18
A.poly,AP2,AP2_21_1.0_06,28A,A,28,1,6:40:00,7:15:00,15:00:00,0:35:00,35,7:45:00,7.75,36.2,11-Jan-18,21,15.693,15.59,15.591,15.62,18.81,1.274388796,10.15832229,,0.004935665,11.41260027,0.112587,10-Apr-18,12.447748,10-Apr-18
A.poly,AP2,AP2_21_1.0_07,30B,B,30,1,6:23:00,7:15:00,15:15:00,0:52:00,52,8:00:00,8,36.35,11-Jan-18,21,14.707,14.583,14.682,14.66,20.95,1.321184027,12.29832229,,0.006649395,10.5018777,0.128183,9-Apr-18,11.041017,9-Mar-18
A.poly,AP2,AP2_21_1.0_08,30A,A,30,1,6:04:00,7:15:00,15:15:00,1:11:00,71,8:00:00,8,36.35,11-Jan-18,21,14.936,15.061,14.938,14.98,23.33,1.367914739,14.67832229,,0.006940317,18.77783961,0.153268,11-Apr-18,11.257053,11-Apr-18
A.poly,AP2,AP2_21_1.0_09,28B,B,28,1,6:54:00,7:15:00,15:15:00,0:21:00,21,8:00:00,8,36.39,11-Jan-18,21,13.358,13.346,13.385,13.36,16.16,1.208441356,7.508322286,,0.006776758,8.501950021,0.376482,11-Apr-18,17.681822,11-Apr-18
A.poly,AP2,AP2_21_1.0_10,28A,A,28,1,6:42:00,7:15:00,15:15:00,0:33:00,33,8:00:00,8,36.34,11-Jan-18,21,15.84,15.817,15.806,15.82,22.57,1.353531559,13.91832229,,0.005700489,11.66,0.245,11-Apr-18,12.803408,11-Apr-18
A.poly,AP2,AP2_21_1.0_11,30B,B,30,1,6:21:00,7:15:00,15:30:00,0:54:00,54,8:15:00,8.25,36.53,11-Jan-18,21,15.698,15.813,15.816,15.78,23.15,1.364550995,14.49832229,,0.005891556,13.69901486,0.172495,11-Apr-18,11.581449,11-Apr-18
A.poly,AP2,AP2_21_1.0_12,30A,A,30,1,6:03:00,7:15:00,15:15:00,1:12:00,72,8:00:00,8,36.36,11-Jan-18,21,15.259,15.299,15.289,15.28,21.72,1.336859821,13.06832229,,0.006088212,10.65555486,9.79E-02,27-Mar-18,11.333096,27-Mar-18
A.poly,AP2,AP2_21_5.0_01,30B,B,30,5,6:25:00,7:15:00,9:15:00,0:50:00,50,2:00:00,2,38.2,11-Jan-18,21,14.105,14.007,14.124,14.08,17.62,1.246005904,8.968322286,,0.00631245,10.76272313,0.114319,10-Apr-18,2.13,10-Apr-18
A.poly,AP2,AP2_21_5.0_02,28A,A,28,5,6:43:00,7:15:00,9:15:00,0:32:00,32,2:00:00,2,38.09,11-Jan-18,21,13.802,13.826,13.687,13.77,16.03,1.204933522,7.378322286,,0.006139482,9.953804685,0.102314,9-Apr-18,2.267708,9-Mar-18
A.poly,AP2,AP2_21_5.0_03,30A,A,30,5,6:06:00,7:15:00,9:15:00,1:09:00,69,2:00:00,2,38.05,11-Jan-18,21,15.095,14.845,14.911,14.95,25.35,1.403977964,16.69832229,,0.007586726,14.4990521,9.19E-02,10-Apr-18,1.818629,10-Apr-18
A.poly,AP2,AP2_21_5.0_04,28B,B,28,5,6:59:00,7:15:00,9:15:00,0:16:00,16,2:00:00,2,37.82,11-Jan-18,21,16.164,16.237,16.502,16.3,24.74,1.393399695,16.08832229,,0.00571264,4.626694579,0.175727,10-Apr-18,5.790028,9-Mar-18
A.poly,AP2,AP2_21_5.0_05,28A,A,28,5,6:43:00,7:15:00,9:15:00,0:32:00,32,2:00:00,2,38.19,11-Jan-18,21,14.22,14.235,14.132,14.2,19.81,1.296884476,11.15832229,,0.006918619,11.41811148,0.138452,29-Mar-18,1.924134,29-Mar-18
A.poly,AP2,AP2_21_5.0_06,30A,A,30,5,6:09:00,7:15:00,9:15:00,1:06:00,66,2:00:00,2,38.09,11-Jan-18,21,15.423,15.543,15.497,15.49,22.72,1.356408327,14.06832229,,0.006112995,15.28534056,0.116884,29-Mar-18,1.253077,29-Mar-18
A.poly,AP2,AP2_21_5.0_07,28B,B,28,5,6:56:00,7:15:00,9:15:00,0:19:00,19,2:00:00,2,38.14,11-Jan-18,21,14.441,14.354,14.356,14.38,20.12,1.303627976,11.46832229,,0.006766301,12.5336937,7.28E-02,28-Mar-18,1.863792,28-Mar-18
